ano,percentual_nivel_5,percentual_nivel_8,percentual_nivel_1,tipo_localizacao,quantidade_alunos_inse,percentual_nivel_3,sigla_uf,sigla_uf_nome,inse,percentual_nivel_2,percentual_nivel_4,rede,area,percentual_nivel_6,percentual_nivel_7
2019,,,,Urbana,,,DF,Distrito Federal,0,,,Municipal,Interior,,
2019,,,,Rural,,,DF,Distrito Federal,0,,,Municipal,Total (Capital e Interior),,
2019,,,,Rural,,,DF,Distrito Federal,0,,,Municipal,Capital,,
2019,,,,Rural,,,DF,Distrito Federal,0,,,Municipal,Interior,,
2019,,,,Total (Urbana e Rural),,,DF,Distrito Federal,0,,,Privada,Interior,,
2019,,,,Urbana,,,DF,Distrito Federal,0,,,Privada,Interior,,
2019,,,,Rural,,,DF,Distrito Federal,0,,,Privada,Interior,,
2019,,,,Total (Urbana e Rural),,,DF,Distrito Federal,0,,,Total (Estadual e Municipal),Interior,,
2019,,,,Urbana,,,DF,Distrito Federal,0,,,Total (Estadual e Municipal),Interior,,
2019,,,,Rural,,,DF,Distrito Federal,0,,,Total (Estadual e Municipal),Interior,,
2019,,,,Total (Urbana e Rural),,,DF,Distrito Federal,0,,,"Total (Federal, Estadual e Municipal)",Interior,,
2019,,,,Urbana,,,DF,Distrito Federal,0,,,"Total (Federal, Estadual e Municipal)",Interior,,
2019,,,,Rural,,,DF,Distrito Federal,0,,,"Total (Federal, Estadual e Municipal)",Interior,,
2021,,,,Total (Urbana e Rural),0,,RO,Rondônia,0,,,Federal,Total (Capital e Interior),,
2021,,,,Total (Urbana e Rural),0,,RO,Rondônia,0,,,Federal,Capital,,
2021,,,,Total (Urbana e Rural),0,,RO,Rondônia,0,,,Federal,Interior,,
2021,,,,Urbana,0,,RO,Rondônia,0,,,Federal,Total (Capital e Interior),,
2021,,,,Urbana,0,,RO,Rondônia,0,,,Federal,Capital,,
2021,,,,Urbana,0,,RO,Rondônia,0,,,Federal,Interior,,
2021,,,,Rural,0,,RO,Rondônia,0,,,Federal,Total (Capital e Interior),,
2021,,,,Rural,0,,RO,Rondônia,0,,,Federal,Capital,,
2021,,,,Rural,0,,RO,Rondônia,0,,,Federal,Interior,,
2021,,,,Rural,0,,AC,Acre,0,,,Federal,Total (Capital e Interior),,
2021,,,,Rural,0,,AC,Acre,0,,,Federal,Capital,,
2021,,,,Rural,0,,AC,Acre,0,,,Federal,Interior,,
2021,,,,Rural,0,,AC,Acre,0,,,Privada,Total (Capital e Interior),,
2021,,,,Rural,0,,AC,Acre,0,,,Privada,Capital,,
2021,,,,Rural,0,,AC,Acre,0,,,Privada,Interior,,
2021,,,,Rural,0,,AM,Amazonas,0,,,Federal,Capital,,
2021,,,,Rural,0,,AM,Amazonas,0,,,Privada,Capital,,
2021,,,,Total (Urbana e Rural),0,,RR,Roraima,0,,,Federal,Interior,,
2021,,,,Urbana,0,,RR,Roraima,0,,,Federal,Total (Capital e Interior),,
2021,,,,Urbana,0,,RR,Roraima,0,,,Federal,Capital,,
2021,,,,Urbana,0,,RR,Roraima,0,,,Federal,Interior,,
2021,,,,Rural,0,,RR,Roraima,0,,,Federal,Interior,,
2021,,,,Rural,0,,RR,Roraima,0,,,Privada,Total (Capital e Interior),,
2021,,,,Rural,0,,RR,Roraima,0,,,Privada,Capital,,
2021,,,,Rural,0,,RR,Roraima,0,,,Privada,Interior,,
2021,,,,Rural,0,,PA,Pará,0,,,Federal,Capital,,
2021,,,,Rural,0,,PA,Pará,0,,,Privada,Capital,,
2021,,,,Total (Urbana e Rural),0,,AP,Amapá,0,,,Federal,Total (Capital e Interior),,
2021,,,,Total (Urbana e Rural),0,,AP,Amapá,0,,,Federal,Capital,,
2021,,,,Total (Urbana e Rural),0,,AP,Amapá,0,,,Federal,Interior,,
2021,,,,Urbana,0,,AP,Amapá,0,,,Federal,Total (Capital e Interior),,
2021,,,,Urbana,0,,AP,Amapá,0,,,Federal,Capital,,
2021,,,,Urbana,0,,AP,Amapá,0,,,Federal,Interior,,
2021,,,,Rural,0,,AP,Amapá,0,,,Federal,Total (Capital e Interior),,
2021,,,,Rural,0,,AP,Amapá,0,,,Federal,Capital,,
2021,,,,Rural,0,,AP,Amapá,0,,,Federal,Interior,,
2021,,,,Rural,0,,AP,Amapá,0,,,Privada,Capital,,
2021,,,,Total (Urbana e Rural),0,,TO,Tocantins,0,,,Federal,Capital,,
2021,,,,Urbana,0,,TO,Tocantins,0,,,Federal,Capital,,
2021,,,,Rural,0,,TO,Tocantins,0,,,Federal,Capital,,
2021,,,,Rural,0,,TO,Tocantins,0,,,Estadual,Capital,,
2021,,,,Rural,0,,TO,Tocantins,0,,,Privada,Capital,,
2021,,,,Rural,0,,PI,Piauí,0,,,Federal,Capital,,
2021,,,,Rural,0,,PI,Piauí,0,,,Privada,Capital,,
2021,,,,Rural,0,,CE,Ceará,0,,,"Total (Federal, Estadual, Municipal e Privada)",Capital,,
2021,,,,Rural,0,,CE,Ceará,0,,,Federal,Capital,,
2021,,,,Rural,0,,CE,Ceará,0,,,Estadual,Capital,,
2021,,,,Rural,0,,CE,Ceará,0,,,Municipal,Capital,,
2021,,,,Rural,0,,CE,Ceará,0,,,Privada,Capital,,
2021,,,,Rural,0,,CE,Ceará,0,,,Total (Estadual e Municipal),Capital,,
2021,,,,Rural,0,,CE,Ceará,0,,,"Total (Federal, Estadual e Municipal)",Capital,,
2021,,,,Rural,0,,RN,Rio Grande do Norte,0,,,"Total (Federal, Estadual, Municipal e Privada)",Capital,,
2021,,,,Rural,0,,RN,Rio Grande do Norte,0,,,Federal,Capital,,
2021,,,,Rural,0,,RN,Rio Grande do Norte,0,,,Estadual,Capital,,
2021,,,,Rural,0,,RN,Rio Grande do Norte,0,,,Municipal,Capital,,
2021,,,,Rural,0,,RN,Rio Grande do Norte,0,,,Privada,Capital,,
2021,,,,Rural,0,,RN,Rio Grande do Norte,0,,,Total (Estadual e Municipal),Capital,,
2021,,,,Rural,0,,RN,Rio Grande do Norte,0,,,"Total (Federal, Estadual e Municipal)",Capital,,
2021,,,,Rural,0,,PB,Paraíba,0,,,"Total (Federal, Estadual, Municipal e Privada)",Capital,,
2021,,,,Rural,0,,PB,Paraíba,0,,,Federal,Total (Capital e Interior),,
2021,,,,Rural,0,,PB,Paraíba,0,,,Federal,Capital,,
2021,,,,Rural,0,,PB,Paraíba,0,,,Federal,Interior,,
2021,,,,Rural,0,,PB,Paraíba,0,,,Estadual,Capital,,
2021,,,,Rural,0,,PB,Paraíba,0,,,Municipal,Capital,,
2021,,,,Rural,0,,PB,Paraíba,0,,,Privada,Capital,,
2021,,,,Rural,0,,PB,Paraíba,0,,,Total (Estadual e Municipal),Capital,,
2021,,,,Rural,0,,PB,Paraíba,0,,,"Total (Federal, Estadual e Municipal)",Capital,,
2021,,,,Rural,0,,PE,Pernambuco,0,,,"Total (Federal, Estadual, Municipal e Privada)",Capital,,
2021,,,,Rural,0,,PE,Pernambuco,0,,,Federal,Capital,,
2021,,,,Rural,0,,PE,Pernambuco,0,,,Estadual,Capital,,
2021,,,,Rural,0,,PE,Pernambuco,0,,,Municipal,Capital,,
2021,,,,Rural,0,,PE,Pernambuco,0,,,Privada,Capital,,
2021,,,,Rural,0,,PE,Pernambuco,0,,,Total (Estadual e Municipal),Capital,,
2021,,,,Rural,0,,PE,Pernambuco,0,,,"Total (Federal, Estadual e Municipal)",Capital,,
2021,,,,Total (Urbana e Rural),0,,AL,Alagoas,0,,,Federal,Capital,,
2021,,,,Urbana,0,,AL,Alagoas,0,,,Federal,Capital,,
2021,,,,Rural,0,,AL,Alagoas,0,,,Federal,Total (Capital e Interior),,
2021,,,,Rural,0,,AL,Alagoas,0,,,Federal,Capital,,
2021,,,,Rural,0,,AL,Alagoas,0,,,Federal,Interior,,
2021,,,,Rural,0,,AL,Alagoas,0,,,Estadual,Capital,,
2021,,,,Rural,0,,AL,Alagoas,0,,,Privada,Capital,,
2021,,,,Rural,0,,SE,Sergipe,0,,,"Total (Federal, Estadual, Municipal e Privada)",Capital,,
2021,,,,Total (Urbana e Rural),0,,SE,Sergipe,0,,,Federal,Capital,,
2021,,,,Urbana,0,,SE,Sergipe,0,,,Federal,Capital,,
2021,,,,Rural,0,,SE,Sergipe,0,,,Federal,Capital,,
2021,,,,Rural,0,,SE,Sergipe,0,,,Estadual,Capital,,
2021,,,,Rural,0,,SE,Sergipe,0,,,Municipal,Capital,,
2021,,,,Rural,0,,SE,Sergipe,0,,,Privada,Capital,,
2021,,,,Rural,0,,SE,Sergipe,0,,,Total (Estadual e Municipal),Capital,,
2021,,,,Rural,0,,SE,Sergipe,0,,,"Total (Federal, Estadual e Municipal)",Capital,,
2021,,,,Rural,0,,BA,Bahia,0,,,Federal,Total (Capital e Interior),,
2021,,,,Rural,0,,BA,Bahia,0,,,Federal,Capital,,
2021,,,,Rural,0,,BA,Bahia,0,,,Federal,Interior,,
2021,,,,Rural,0,,BA,Bahia,0,,,Estadual,Capital,,
2021,,,,Rural,0,,BA,Bahia,0,,,Privada,Capital,,
2021,,,,Rural,0,,MG,Minas Gerais,0,,,"Total (Federal, Estadual, Municipal e Privada)",Capital,,
2021,,,,Rural,0,,MG,Minas Gerais,0,,,Federal,Capital,,
2021,,,,Rural,0,,MG,Minas Gerais,0,,,Estadual,Capital,,
2021,,,,Rural,0,,MG,Minas Gerais,0,,,Municipal,Capital,,
2021,,,,Rural,0,,MG,Minas Gerais,0,,,Privada,Capital,,
2021,,,,Rural,0,,MG,Minas Gerais,0,,,Total (Estadual e Municipal),Capital,,
2021,,,,Rural,0,,MG,Minas Gerais,0,,,"Total (Federal, Estadual e Municipal)",Capital,,
2021,,,,Rural,0,,ES,Espírito Santo,0,,,"Total (Federal, Estadual, Municipal e Privada)",Capital,,
2021,,,,Total (Urbana e Rural),0,,ES,Espírito Santo,0,,,Federal,Capital,,
2021,,,,Urbana,0,,ES,Espírito Santo,0,,,Federal,Capital,,
2021,,,,Rural,0,,ES,Espírito Santo,0,,,Federal,Capital,,
2021,,,,Rural,0,,ES,Espírito Santo,0,,,Estadual,Capital,,
2021,,,,Rural,0,,ES,Espírito Santo,0,,,Municipal,Capital,,
2021,,,,Rural,0,,ES,Espírito Santo,0,,,Privada,Total (Capital e Interior),,
2021,,,,Rural,0,,ES,Espírito Santo,0,,,Privada,Capital,,
2021,,,,Rural,0,,ES,Espírito Santo,0,,,Privada,Interior,,
2021,,,,Rural,0,,ES,Espírito Santo,0,,,Total (Estadual e Municipal),Capital,,
2021,,,,Rural,0,,ES,Espírito Santo,0,,,"Total (Federal, Estadual e Municipal)",Capital,,
2021,,,,Rural,0,,RJ,Rio de Janeiro,0,,,"Total (Federal, Estadual, Municipal e Privada)",Capital,,
2021,,,,Rural,0,,RJ,Rio de Janeiro,0,,,Federal,Capital,,
2021,,,,Rural,0,,RJ,Rio de Janeiro,0,,,Estadual,Capital,,
2021,,,,Rural,0,,RJ,Rio de Janeiro,0,,,Municipal,Capital,,
2021,,,,Rural,0,,RJ,Rio de Janeiro,0,,,Privada,Capital,,
2021,,,,Rural,0,,RJ,Rio de Janeiro,0,,,Total (Estadual e Municipal),Capital,,
2021,,,,Rural,0,,RJ,Rio de Janeiro,0,,,"Total (Federal, Estadual e Municipal)",Capital,,
2021,,,,Rural,0,,SP,São Paulo,0,,,Federal,Total (Capital e Interior),,
2021,,,,Rural,0,,SP,São Paulo,0,,,Federal,Capital,,
2021,,,,Rural,0,,SP,São Paulo,0,,,Federal,Interior,,
2021,,,,Rural,0,,SP,São Paulo,0,,,Estadual,Capital,,
2021,,,,Rural,0,,SP,São Paulo,0,,,Municipal,Capital,,
2021,,,,Rural,0,,SP,São Paulo,0,,,Total (Estadual e Municipal),Capital,,
2021,,,,Rural,0,,SP,São Paulo,0,,,"Total (Federal, Estadual e Municipal)",Capital,,
2021,,,,Rural,0,,PR,Paraná,0,,,"Total (Federal, Estadual, Municipal e Privada)",Capital,,
2021,,,,Rural,0,,PR,Paraná,0,,,Federal,Capital,,
2021,,,,Rural,0,,PR,Paraná,0,,,Estadual,Capital,,
2021,,,,Rural,0,,PR,Paraná,0,,,Municipal,Capital,,
2021,,,,Rural,0,,PR,Paraná,0,,,Privada,Capital,,
2021,,,,Rural,0,,PR,Paraná,0,,,Total (Estadual e Municipal),Capital,,
2021,,,,Rural,0,,PR,Paraná,0,,,"Total (Federal, Estadual e Municipal)",Capital,,
2021,,,,Total (Urbana e Rural),0,,SC,Santa Catarina,0,,,Federal,Capital,,
2021,,,,Urbana,0,,SC,Santa Catarina,0,,,Federal,Capital,,
2021,,,,Rural,0,,SC,Santa Catarina,0,,,Federal,Capital,,
2021,,,,Rural,0,,SC,Santa Catarina,0,,,Estadual,Capital,,
2021,,,,Rural,0,,SC,Santa Catarina,0,,,Privada,Capital,,
2021,,,,Rural,0,,RS,Rio Grande do Sul,0,,,"Total (Federal, Estadual, Municipal e Privada)",Capital,,
2021,,,,Rural,0,,RS,Rio Grande do Sul,0,,,Federal,Total (Capital e Interior),,
2021,,,,Rural,0,,RS,Rio Grande do Sul,0,,,Federal,Capital,,
2021,,,,Rural,0,,RS,Rio Grande do Sul,0,,,Federal,Interior,,
2021,,,,Rural,0,,RS,Rio Grande do Sul,0,,,Estadual,Capital,,
2021,,,,Rural,0,,RS,Rio Grande do Sul,0,,,Municipal,Capital,,
2021,,,,Rural,0,,RS,Rio Grande do Sul,0,,,Privada,Capital,,
2021,,,,Rural,0,,RS,Rio Grande do Sul,0,,,Total (Estadual e Municipal),Capital,,
2021,,,,Rural,0,,RS,Rio Grande do Sul,0,,,"Total (Federal, Estadual e Municipal)",Capital,,
2021,,,,Rural,0,,MS,Mato Grosso do Sul,0,,,Federal,Capital,,
2021,,,,Rural,0,,MS,Mato Grosso do Sul,0,,,Privada,Capital,,
2021,,,,Rural,0,,MT,Mato Grosso,0,,,Federal,Capital,,
2021,,,,Rural,0,,MT,Mato Grosso,0,,,Estadual,Capital,,
2021,,,,Rural,0,,MT,Mato Grosso,0,,,Privada,Capital,,
2021,,,,Rural,0,,GO,Goiás,0,,,Federal,Capital,,
2021,,,,Rural,0,,GO,Goiás,0,,,Estadual,Capital,,
2021,,,,Rural,0,,GO,Goiás,0,,,Privada,Capital,,
2021,,,,Total (Urbana e Rural),0,,DF,Distrito Federal,0,,,"Total (Federal, Estadual, Municipal e Privada)",Interior,,
2021,,,,Urbana,0,,DF,Distrito Federal,0,,,"Total (Federal, Estadual, Municipal e Privada)",Interior,,
2021,,,,Rural,0,,DF,Distrito Federal,0,,,"Total (Federal, Estadual, Municipal e Privada)",Interior,,
2021,,,,Total (Urbana e Rural),0,,DF,Distrito Federal,0,,,Federal,Interior,,
2021,,,,Urbana,0,,DF,Distrito Federal,0,,,Federal,Interior,,
2021,,,,Rural,0,,DF,Distrito Federal,0,,,Federal,Total (Capital e Interior),,
2021,,,,Rural,0,,DF,Distrito Federal,0,,,Federal,Capital,,
2021,,,,Rural,0,,DF,Distrito Federal,0,,,Federal,Interior,,
2021,,,,Total (Urbana e Rural),0,,DF,Distrito Federal,0,,,Estadual,Interior,,
2021,,,,Urbana,0,,DF,Distrito Federal,0,,,Estadual,Interior,,
2021,,,,Rural,0,,DF,Distrito Federal,0,,,Estadual,Interior,,
2021,,,,Total (Urbana e Rural),0,,DF,Distrito Federal,0,,,Municipal,Total (Capital e Interior),,
2021,,,,Total (Urbana e Rural),0,,DF,Distrito Federal,0,,,Municipal,Capital,,
2021,,,,Total (Urbana e Rural),0,,DF,Distrito Federal,0,,,Municipal,Interior,,
2021,,,,Urbana,0,,DF,Distrito Federal,0,,,Municipal,Total (Capital e Interior),,
2021,,,,Urbana,0,,DF,Distrito Federal,0,,,Municipal,Capital,,
2021,,,,Urbana,0,,DF,Distrito Federal,0,,,Municipal,Interior,,
2021,,,,Rural,0,,DF,Distrito Federal,0,,,Municipal,Total (Capital e Interior),,
2021,,,,Rural,0,,DF,Distrito Federal,0,,,Municipal,Capital,,
2021,,,,Rural,0,,DF,Distrito Federal,0,,,Municipal,Interior,,
2021,,,,Total (Urbana e Rural),0,,DF,Distrito Federal,0,,,Privada,Interior,,
2021,,,,Urbana,0,,DF,Distrito Federal,0,,,Privada,Interior,,
2021,,,,Rural,0,,DF,Distrito Federal,0,,,Privada,Interior,,
2021,,,,Total (Urbana e Rural),0,,DF,Distrito Federal,0,,,Total (Estadual e Municipal),Interior,,
2021,,,,Urbana,0,,DF,Distrito Federal,0,,,Total (Estadual e Municipal),Interior,,
2021,,,,Rural,0,,DF,Distrito Federal,0,,,Total (Estadual e Municipal),Interior,,
2021,,,,Total (Urbana e Rural),0,,DF,Distrito Federal,0,,,"Total (Federal, Estadual e Municipal)",Interior,,
2021,,,,Urbana,0,,DF,Distrito Federal,0,,,"Total (Federal, Estadual e Municipal)",Interior,,
2021,,,,Rural,0,,DF,Distrito Federal,0,,,"Total (Federal, Estadual e Municipal)",Interior,,
2019,16.81,0.89,0,Rural,1073,24.76,RO,Rondônia,4.71,17.32,25.79,"Total (Federal, Estadual, Municipal e Privada)",Capital,9.73,4.7
2019,23.07,1.06,0,Total (Urbana e Rural),379,15.07,RO,Rondônia,5.15,6.52,22.04,Federal,Capital,18.72,13.53
2019,24.15,1.13,0,Urbana,685,14.49,RO,Rondônia,5.18,5.1,23.19,Federal,Total (Capital e Interior),18.17,13.77
2019,23.07,1.06,0,Urbana,379,15.07,RO,Rondônia,5.15,6.52,22.04,Federal,Capital,18.72,13.53
2019,25.21,1.2,0,Urbana,306,13.93,RO,Rondônia,5.21,3.71,24.32,Federal,Interior,17.63,13.99
2019,13.21,0,0,Rural,233,27.73,RO,Rondônia,4.54,23.23,26.08,Estadual,Capital,7.07,2.68
2019,15.67,0.11,0,Rural,705,28.86,RO,Rondônia,4.57,19.21,27.32,Municipal,Capital,5.82,3
2019,18.08,8.19,0,Total (Urbana e Rural),987,6.28,RO,Rondônia,5.76,1.37,12.46,Privada,Interior,21.9,31.73
2019,17.1,9.18,0,Urbana,851,4.61,RO,Rondônia,5.88,0.68,9.6,Privada,Interior,22.98,35.84
2019,25.4,3.08,0,Rural,271,11.72,RO,Rondônia,5.19,4.35,26.34,Privada,Total (Capital e Interior),21.05,8.07
2019,25.93,5.17,0,Rural,135,4.46,RO,Rondônia,5.49,2.22,19.26,Privada,Capital,28.87,14.09
2019,24.95,1.26,0,Rural,136,18.01,RO,Rondônia,4.92,6.19,32.47,Privada,Interior,14.27,2.85
2019,15.08,0.08,0,Rural,938,28.59,RO,Rondônia,4.56,20.17,27.02,Total (Estadual e Municipal),Capital,6.12,2.92
2019,15.08,0.08,0,Rural,938,28.59,RO,Rondônia,4.56,20.17,27.02,"Total (Federal, Estadual e Municipal)",Capital,6.12,2.92
2019,23.89,1.4,0,Total (Urbana e Rural),207,10.16,AC,Acre,5.25,6.16,22.18,Federal,Capital,22.16,14.05
2019,23.89,1.4,0,Urbana,207,10.16,AC,Acre,5.25,6.16,22.18,Federal,Capital,22.16,14.05
2019,14.24,0.38,0,Rural,213,28.7,AC,Acre,4.39,31.36,18.74,Municipal,Capital,4.31,2.27
2019,18.43,9.29,0,Total (Urbana e Rural),741,3.92,AC,Acre,5.92,1.67,7.26,Privada,Total (Capital e Interior),22.17,37.26
2019,18.56,9.36,0,Total (Urbana e Rural),644,3.84,AC,Acre,5.91,1.81,7.01,Privada,Capital,22.47,36.94
2019,16.81,8.41,0,Total (Urbana e Rural),97,4.88,AC,Acre,5.94,0,10.15,Privada,Interior,18.77,40.99
2019,18.43,9.29,0,Urbana,741,3.92,AC,Acre,5.92,1.67,7.26,Privada,Total (Capital e Interior),22.17,37.26
2019,18.56,9.36,0,Urbana,644,3.84,AC,Acre,5.91,1.81,7.01,Privada,Capital,22.47,36.94
2019,16.81,8.41,0,Urbana,97,4.88,AC,Acre,5.94,0,10.15,Privada,Interior,18.77,40.99
2019,17.12,6.2,0,Total (Urbana e Rural),372,11.95,AM,Amazonas,5.55,5.81,11.26,Federal,Capital,19.57,28.08
2019,17.12,6.2,0,Urbana,372,11.95,AM,Amazonas,5.55,5.81,11.26,Federal,Capital,19.57,28.08
2019,8.5,0,0,Rural,56,26.28,AM,Amazonas,4.22,42.35,17.88,Federal,Total (Capital e Interior),4.99,0
2019,8.5,0,0,Rural,56,26.28,AM,Amazonas,4.22,42.35,17.88,Federal,Interior,4.99,0
2019,23.04,4.77,0,Total (Urbana e Rural),369,8.89,AM,Amazonas,5.51,4.49,13.65,Privada,Interior,19.92,25.24
2019,23.78,5.14,0,Urbana,309,8.6,AM,Amazonas,5.56,3.11,13.15,Privada,Interior,19.96,26.27
2019,16.66,1.52,0,Rural,60,11.42,AM,Amazonas,5.11,16.44,18,Privada,Total (Capital e Interior),19.61,16.35
2019,16.66,1.52,0,Rural,60,11.42,AM,Amazonas,5.11,16.44,18,Privada,Interior,19.61,16.35
2019,21.16,6.8,0,Total (Urbana e Rural),217,7.47,RR,Roraima,5.43,8.09,18.08,Federal,Capital,18.84,19.56
2019,22.11,6.92,0,Urbana,184,6.09,RR,Roraima,5.48,7.02,18.38,Federal,Capital,18.89,20.59
2019,11.78,5.68,0,Rural,33,21.14,RR,Roraima,4.95,18.71,15.04,Federal,Total (Capital e Interior),18.29,9.35
2019,11.78,5.68,0,Rural,33,21.14,RR,Roraima,4.95,18.71,15.04,Federal,Capital,18.29,9.35
2019,13.44,13.66,0,Total (Urbana e Rural),880,3.51,RR,Roraima,6.06,1.38,7.23,Privada,Capital,19.05,41.74
2019,13.44,13.66,0,Urbana,880,3.51,RR,Roraima,6.06,1.38,7.23,Privada,Total (Capital e Interior),19.05,41.74
2019,13.44,13.66,0,Urbana,880,3.51,RR,Roraima,6.06,1.38,7.23,Privada,Capital,19.05,41.74
2019,22.53,3.77,0,Urbana,1732,8.1,PA,Pará,5.48,4.16,15.53,Privada,Interior,22.16,23.75
2019,22.64,2.38,0,Total (Urbana e Rural),81,14.65,AP,Amapá,5.35,1.56,18.64,Federal,Capital,21.62,18.51
2019,22.64,2.38,0,Urbana,81,14.65,AP,Amapá,5.35,1.56,18.64,Federal,Capital,21.62,18.51
2019,17.06,9.37,0,Total (Urbana e Rural),1613,4.66,AP,Amapá,5.85,2.11,9.41,Privada,Total (Capital e Interior),22.29,35.09
2019,15.72,10.83,0,Total (Urbana e Rural),1213,3.02,AP,Amapá,5.98,0.67,7.7,Privada,Capital,22.57,39.49
2019,21.84,4.2,0,Total (Urbana e Rural),400,10.48,AP,Amapá,5.38,7.22,15.52,Privada,Interior,21.31,19.43
2019,17.18,9.5,0,Urbana,1575,4.31,AP,Amapá,5.87,1.51,9.37,Privada,Total (Capital e Interior),22.58,35.55
2019,15.72,10.83,0,Urbana,1213,3.02,AP,Amapá,5.98,0.67,7.7,Privada,Capital,22.57,39.49
2019,22.7,4.47,0,Urbana,362,9.17,AP,Amapá,5.46,4.68,15.67,Privada,Interior,22.65,20.65
2019,8.06,0,0,Rural,38,31.2,AP,Amapá,4.12,47.7,13.04,Privada,Total (Capital e Interior),0,0
2019,8.06,0,0,Rural,38,31.2,AP,Amapá,4.12,47.7,13.04,Privada,Interior,0,0
2019,14.23,13.86,0,Total (Urbana e Rural),914,1.85,TO,Tocantins,6.12,0.1,5.77,Privada,Capital,23.71,40.46
2019,17.24,10.74,0,Urbana,2321,2.47,TO,Tocantins,5.99,0.44,7.03,Privada,Total (Capital e Interior),23.48,38.6
2019,14.23,13.86,0,Urbana,914,1.85,TO,Tocantins,6.12,0.1,5.77,Privada,Capital,23.71,40.46
2019,19.81,8.06,0,Urbana,1407,3,TO,Tocantins,5.89,0.73,8.11,Privada,Interior,23.28,37.01
2019,15.75,0,0,Rural,52,25.28,MA,Maranhão,4.72,16.74,25.71,Privada,Capital,13.14,3.39
2019,11.35,0,0,Rural,34,23.46,PI,Piauí,4.33,32.97,26.54,Privada,Total (Capital e Interior),5.68,0
2019,11.35,0,0,Rural,34,23.46,PI,Piauí,4.33,32.97,26.54,Privada,Interior,5.68,0
2019,8.4,6.76,0,Total (Urbana e Rural),143,1.12,CE,Ceará,6.17,0,3.54,Federal,Capital,27.23,52.96
2019,8.4,6.76,0,Urbana,143,1.12,CE,Ceará,6.17,0,3.54,Federal,Capital,27.23,52.96
2019,18.18,0,0,Rural,11,27.27,CE,Ceará,4.19,45.45,0,Privada,Total (Capital e Interior),9.09,0
2019,18.18,0,0,Rural,11,27.27,CE,Ceará,4.19,45.45,0,Privada,Interior,9.09,0
2019,24.92,3.56,0,Total (Urbana e Rural),1977,7.27,RN,Rio Grande do Norte,5.49,2.65,17.31,Privada,Interior,22.64,21.66
2019,24.89,3.57,0,Urbana,1914,7.22,RN,Rio Grande do Norte,5.49,2.66,17.26,Privada,Interior,22.7,21.69
2019,29.87,1.38,0,Rural,63,15.08,RN,Rio Grande do Norte,5.21,0,25.86,Privada,Total (Capital e Interior),10.93,16.88
2019,29.87,1.38,0,Rural,63,15.08,RN,Rio Grande do Norte,5.21,0,25.86,Privada,Interior,10.93,16.88
2019,19.61,0.48,0,Total (Urbana e Rural),162,19.39,PB,Paraíba,5.14,5.75,21.14,Federal,Capital,16.45,17.17
2019,19.61,0.48,0,Urbana,162,19.39,PB,Paraíba,5.14,5.75,21.14,Federal,Capital,16.45,17.17
2019,16.03,12.52,0,Total (Urbana e Rural),1450,3.08,PB,Paraíba,6.05,0.78,6.38,Privada,Capital,22.3,38.91
2019,16.03,12.52,0,Urbana,1450,3.08,PB,Paraíba,6.05,0.78,6.38,Privada,Capital,22.3,38.91
2019,10.61,11.49,0,Total (Urbana e Rural),350,0.82,PE,Pernambuco,6.19,0,3.64,Federal,Capital,22.98,50.47
2019,10.61,11.49,0,Urbana,350,0.82,PE,Pernambuco,6.19,0,3.64,Federal,Capital,22.98,50.47
2019,22.51,4.79,0,Total (Urbana e Rural),3780,7.79,PE,Pernambuco,5.56,2.36,15.06,Privada,Total (Capital e Interior),22.24,25.25
2019,17.85,6.9,0,Total (Urbana e Rural),1162,6.46,PE,Pernambuco,5.72,1.73,14.09,Privada,Capital,21.09,31.88
2019,24.25,4.01,0,Total (Urbana e Rural),2618,8.28,PE,Pernambuco,5.51,2.59,15.43,Privada,Interior,22.67,22.78
2019,22.52,4.83,0,Urbana,3698,7.64,PE,Pernambuco,5.57,2.21,14.98,Privada,Total (Capital e Interior),22.39,25.43
2019,17.85,6.9,0,Urbana,1162,6.46,PE,Pernambuco,5.72,1.73,14.09,Privada,Capital,21.09,31.88
2019,24.28,4.05,0,Urbana,2536,8.09,PE,Pernambuco,5.52,2.4,15.31,Privada,Interior,22.87,23
2019,21.62,0,0,Rural,82,25.93,PE,Pernambuco,4.57,20.17,25.65,Privada,Total (Capital e Interior),4.04,2.6
2019,21.62,0,0,Rural,82,25.93,PE,Pernambuco,4.57,20.17,25.65,Privada,Interior,4.04,2.6
2019,21.45,1.03,0,Rural,68,14.21,AL,Alagoas,5.01,12.19,25.45,Privada,Total (Capital e Interior),13.31,12.36
2019,21.45,1.03,0,Rural,68,14.21,AL,Alagoas,5.01,12.19,25.45,Privada,Interior,13.31,12.36
2019,20.25,0,0,Total (Urbana e Rural),86,15.78,SE,Sergipe,5.18,5.64,19.8,Federal,Capital,23.36,15.16
2019,20.25,0,0,Urbana,86,15.78,SE,Sergipe,5.18,5.64,19.8,Federal,Capital,23.36,15.16
2019,19.28,6.63,0,Total (Urbana e Rural),2065,3.38,SE,Sergipe,5.8,1.51,10.14,Privada,Capital,26.08,32.98
2019,19.28,6.63,0,Urbana,2065,3.38,SE,Sergipe,5.8,1.51,10.14,Privada,Capital,26.08,32.98
2019,11.81,1.06,0,Rural,136,38.56,BA,Bahia,4.36,27.97,19.05,"Total (Federal, Estadual, Municipal e Privada)",Capital,0.66,0.89
